StockCode,lead_time,fence,shortfall,fill
21672,45,30,15,0.8093049070415259
21259,45,30,15,0.8324263790984029
20724,45,30,15,0.8313962038197229
90023,45,30,15,0.7757510148849798
20725,45,30,15,0.8104471154002273
22286,45,30,15,1.0
23224,45,30,15,0.7616182369340688
90162D,45,30,15,0.8622462787550745
85064,45,30,15,0.7725131335474436
22077,45,30,15,0.8181140645302327
35637C,45,30,15,0.5036819082984548
23047,45,30,15,0.7948065885866269
22120,45,30,15,0.8413701754496028
20727,45,30,15,0.8573314498837068
21578,45,30,15,0.8061749024632708
23231,45,30,15,0.8232303338352032
22993,45,30,15,0.8235575309474086
90042C,45,30,15,0.5585128649448505
77101A,45,30,15,0.6831476478228602
23109,45,30,15,0.7193954747928292
84970S,45,30,15,0.8364660072600342
20977,45,30,15,0.8166551907468532
22027,45,30,15,0.8310874375281364
21756,45,30,15,0.8625141926815092
22028,45,30,15,0.8341803117098839
20671,45,30,15,0.7517240767908207
20975,45,30,15,0.798169967433981
22297,45,30,15,0.8544625072896981
21652,45,30,15,0.7190923211173939
90003C,45,30,15,0.8285145155118004
22902,45,30,15,0.8341673538724866
22846,45,30,15,0.8217702894300289
44234,45,30,15,0.9565699736885088
22554,45,30,15,0.8233425374923964
20663,45,30,15,0.5487682177519084
21768,45,30,15,0.5825767331829765
22157,45,30,15,0.7958835613043906
22107,45,30,15,0.7416661130028872
90123A,45,30,15,0.7779647203808967
23245,45,30,15,0.7886472095691983
20762,45,30,15,1.0
23145,45,30,15,0.8321460235504338
90194,45,45,0,0.7688655305904393
23204,45,45,0,0.8604130513235295
21930,45,45,0,0.8918181642105188
84564,45,45,0,1.0
22894,45,45,0,0.861989697771147
20692,45,45,0,0.6954797468360796
90035A,45,45,0,0.8166363839396004
51008,45,45,0,0.8041101000441562
84510F,45,45,0,0.04440382518543573
23192,45,45,0,0.8258585680676295
37506,45,45,0,0.7799615015356217
22597,45,45,0,0.8391088581419222
90182C,45,45,0,0.9368451255201206
84711A,45,45,0,0.8757484800931353
84874B,45,45,0,0.793629822377599
85162C,45,45,0,1.0
90014C,45,45,0,1.0
21824,45,45,0,0.8157578101898452
84816,45,45,0,0.8895777578552386
90064B,45,45,0,0.8319208033615839
22274,45,45,0,0.9114696385792398
47568,45,45,0,0.8892467150507661
21651,45,45,0,0.9257680209594941
35265,45,45,0,0.8492751727310016
90124A,45,45,0,0.7435099878557118
90065B,45,45,0,1.0
90011A,45,45,0,0.803664424144544
90024D,45,45,0,0.7444319497475058
47590B,45,45,0,0.9254245768234437
22361,45,45,0,0.8845593959906212
23322,45,45,0,0.8734311479533831
23201,45,45,0,0.8766844321730435
84906,45,45,0,0.8444029459245532
84563B,45,45,0,0.8395725541754258
85135C,45,45,0,0.8690366324370452
21471,45,45,0,0.8874820958008873
85015,45,45,0,0.9545853372184856
22745,45,45,0,0.8672392436250835
20894,45,45,0,0.8641909593177839
90016B,45,45,0,0.8123297162757169
16156L,45,45,0,0.887565285811166
79323S,45,45,0,1.0
85099B,45,45,0,0.8813862832530897
22487,45,45,0,0.881017864536707
22349,45,45,0,0.5925398710418606
84199,45,45,0,1.0
23240,45,45,0,0.8634465589142919
23307,45,45,0,0.8633569881456119
22371,45,45,0,0.873571986684856
90054,45,45,0,0.9036892412453761
22070,45,45,0,0.7559278282654868
21801,45,45,0,0.8359958343998874
23000,45,45,0,0.843452715965822
23184,45,45,0,0.8703994249397791
21115,45,45,0,0.8256957137144906
21277,45,45,0,0.8243825978343466
21529,45,45,0,1.0
90003E,45,45,0,0.8671036313523122
84251F,45,45,0,0.930064732754636
20836,45,45,0,0.8415816564743489
84595E,45,45,0,0.9452682862262025
37489A,45,45,0,0.8573178333339583
23147,45,45,0,0.8628762805820703
21274,45,45,0,0.8683857604929549
82482,45,45,0,0.8822812108882718
21918,45,45,0,0.8725704056714342
23077,45,45,0,0.8769652265851687
21085,45,45,0,1.0
84313A,45,45,0,0.8084697872894631
23133,45,45,0,0.7833497602795392
47505,45,45,0,1.0
23174,45,45,0,0.8689667108988708
21282,45,45,0,1.0
21931,45,45,0,0.8767841302439296
22365,45,45,0,0.8608891199234492
82582,45,45,0,0.8775099547440119
21519,45,45,0,0.8822647707594509
84884A,45,45,0,0.7573357964683118
21672,45,45,0,0.884562271339224
21259,45,45,0,0.8681567967563811
20724,45,45,0,0.8777942382092985
90023,45,45,0,0.8422887501178391
20725,45,45,0,0.8821832380630533
22286,45,45,0,1.0
23224,45,45,0,0.819617456898408
90162D,45,45,0,0.8465748067588663
85064,45,45,0,0.793104897425847
22077,45,45,0,0.8776679358692422
35637C,45,45,0,0.5962238922143822
23047,45,45,0,0.8249360507118766
22120,45,45,0,0.9010360545739069
20727,45,45,0,0.8960084016258525
21578,45,45,0,0.8741657830519571
23231,45,45,0,0.8739804901872429
22993,45,45,0,0.8728016528160726
90042C,45,45,0,0.8921533861966625
77101A,45,45,0,0.687944194042309
23109,45,45,0,0.8338798664172159
84970S,45,45,0,0.8911944706717716
20977,45,45,0,0.8557244677064644
22027,45,45,0,0.8955803962528189
21756,45,45,0,0.8737540495235643
22028,45,45,0,0.8865930469779293
20671,45,45,0,0.8483871087680454
20975,45,45,0,0.8806571796094935
22297,45,45,0,0.876427292148486
21652,45,45,0,0.7893995741369843
90003C,45,45,0,0.8389080205439055
22902,45,45,0,0.8658820091911517
22846,45,45,0,0.8630477405078262
44234,45,45,0,0.961116086854351
22554,45,45,0,0.854546842294239
20663,45,45,0,0.5238381065521693
21768,45,45,0,0.5248133989129611
22157,45,45,0,0.8527428960392907
22107,45,45,0,0.8143892614026471
90123A,45,45,0,0.8171370334553287
23245,45,45,0,0.8707562440178843
20762,45,45,0,1.0
23145,45,45,0,0.8713197439462361
90194,45,60,0,0.9613409804611913
23204,45,60,0,0.9850490140593637
21930,45,60,0,0.9855575829772629
84564,45,60,0,1.0
22894,45,60,0,0.9939641875812255
20692,45,60,0,0.9586410715709432
90035A,45,60,0,0.9320189111809817
51008,45,60,0,0.9993666627742644
84510F,45,60,0,1.0
23192,45,60,0,0.9763722859863007
37506,45,60,0,0.9838134992467095
22597,45,60,0,0.9860548120077767
90182C,45,60,0,0.9733464292773001
84711A,45,60,0,0.9412028886387652
84874B,45,60,0,0.912796777834914
85162C,45,60,0,1.0
90014C,45,60,0,0.9582968570905459
21824,45,60,0,0.9957195680889567
84816,45,60,0,0.9751207419348992
90064B,45,60,0,0.9179830348065613
22274,45,60,0,0.9870846926003333
47568,45,60,0,0.9779568743835655
21651,45,60,0,0.9963888944283434
35265,45,60,0,0.9099791235229671
90124A,45,60,0,0.9702036255770979
90065B,45,60,0,1.0
90011A,45,60,0,0.8657287853018153
90024D,45,60,0,0.919969475621291
47590B,45,60,0,0.9918705687335692
22361,45,60,0,0.9681939043708863
23322,45,60,0,0.988334083905954
23201,45,60,0,0.9713128494868535
84906,45,60,0,0.9701331472772313
84563B,45,60,0,0.9681381349076713
85135C,45,60,0,0.9903423969869146
21471,45,60,0,0.963761930606377
85015,45,60,0,0.9809874689251855
22745,45,60,0,0.9908099017477541
20894,45,60,0,0.9905569943077701
90016B,45,60,0,0.9032533986077318
16156L,45,60,0,0.9749243310616023
79323S,45,60,0,1.0
85099B,45,60,0,0.9842524493433591
22487,45,60,0,0.9864596180261317
22349,45,60,0,0.9906894565622788
84199,45,60,0,1.0
23240,45,60,0,0.9852578019267226
23307,45,60,0,0.9763327242121815
22371,45,60,0,0.9922203441509396
90054,45,60,0,1.0
22070,45,60,0,0.9619584059084271
21801,45,60,0,0.9893065113355478
23000,45,60,0,0.9768562846470678
23184,45,60,0,0.9865317258664289
21115,45,60,0,0.9907759886442113
21277,45,60,0,0.9299400265709157
21529,45,60,0,0.9605695997185667
90003E,45,60,0,0.9548816287242734
84251F,45,60,0,0.9934253379950301
20836,45,60,0,0.9306426852316434
84595E,45,60,0,0.9607516089062765
37489A,45,60,0,0.9772146348326373
23147,45,60,0,0.9861244254759706
21274,45,60,0,0.9794942330988803
82482,45,60,0,0.9965655848337314
21918,45,60,0,0.983328707641362
23077,45,60,0,0.9872477591644346
21085,45,60,0,1.0
84313A,45,60,0,0.9373691248644386
23133,45,60,0,0.9750647629197102
47505,45,60,0,1.0
23174,45,60,0,0.9972160041294349
21282,45,60,0,1.0
21931,45,60,0,0.9827005545507325
22365,45,60,0,0.940385051260532
82582,45,60,0,0.9867934247195105
21519,45,60,0,0.9764906205668794
84884A,45,60,0,0.9910047722815883
21672,45,60,0,0.9850970770080486
21259,45,60,0,0.9853775824805164
20724,45,60,0,0.9884724397766442
90023,45,60,0,0.9420809295747501
20725,45,60,0,0.9901062129033057
22286,45,60,0,1.0
23224,45,60,0,0.9465489865991907
90162D,45,60,0,0.9093251113794885
85064,45,60,0,0.994338735663535
22077,45,60,0,0.9880882575739252
35637C,45,60,0,0.9844273215712566
23047,45,60,0,0.9689479484366607
22120,45,60,0,0.9937295875526606
20727,45,60,0,0.9898051433384091
21578,45,60,0,0.9831947710963437
23231,45,60,0,0.9920888925257095
22993,45,60,0,0.9852025207496589
90042C,45,60,0,0.9955350303286895
77101A,45,60,0,0.9879073081348957
23109,45,60,0,0.9885358266960129
84970S,45,60,0,0.9845950921843075
20977,45,60,0,0.9854716950656975
22027,45,60,0,0.9885836178106989
21756,45,60,0,0.9833689358400521
22028,45,60,0,0.9760806881024386
20671,45,60,0,0.9834391471200425
20975,45,60,0,0.9860048488361488
22297,45,60,0,0.9844686643388519
21652,45,60,0,0.9733395465886381
90003C,45,60,0,0.9678121385850265
22902,45,60,0,0.9883956585138503
22846,45,60,0,0.9786585615903309
44234,45,60,0,0.969202697836387
22554,45,60,0,0.9865968559874413
20663,45,60,0,0.9997086672780909
21768,45,60,0,0.9625576089159454
22157,45,60,0,0.9791906826705274
22107,45,60,0,0.9934271487070787
90123A,45,60,0,0.9864460108204419
23245,45,60,0,0.9722651666855895
20762,45,60,0,1.0
23145,45,60,0,0.9848740974633653
90194,45,80,0,0.9207983555407143
23204,45,80,0,0.9886278181562748
21930,45,80,0,0.9880880113278219
84564,45,80,0,1.0
22894,45,80,0,0.9972450829564459
20692,45,80,0,0.9581215356321919
90035A,45,80,0,0.9205799619089102
51008,45,80,0,1.0
84510F,45,80,0,1.0
23192,45,80,0,0.9734397697377611
37506,45,80,0,1.0
22597,45,80,0,0.9893120748119161
90182C,45,80,0,0.9623238383007425
84711A,45,80,0,0.9814657511888565
84874B,45,80,0,0.9812859825689139
85162C,45,80,0,1.0
90014C,45,80,0,0.9590566849030542
21824,45,80,0,0.9843914011744763
84816,45,80,0,0.9196316677034906
90064B,45,80,0,0.9403385869851367
22274,45,80,0,0.9791148581410162
47568,45,80,0,0.9909049461924794
21651,45,80,0,0.9928007550677611
35265,45,80,0,0.916229101112894
90124A,45,80,0,0.9365448554137598
90065B,45,80,0,1.0
90011A,45,80,0,0.928980425187642
90024D,45,80,0,0.9412686214716436
47590B,45,80,0,0.9979224361243184
22361,45,80,0,0.9853428164567869
23322,45,80,0,0.9958543115283417
23201,45,80,0,0.9923939125322956
84906,45,80,0,0.9756243528864375
84563B,45,80,0,0.9571681820235768
85135C,45,80,0,0.9947476616330565
21471,45,80,0,0.9848854522916871
85015,45,80,0,0.9614514468167685
22745,45,80,0,0.988104318868639
20894,45,80,0,0.9817491252234033
90016B,45,80,0,0.9433963515342132
16156L,45,80,0,0.9527547022084348
79323S,45,80,0,1.0
85099B,45,80,0,0.9817957772975758
22487,45,80,0,0.9858579550726544
22349,45,80,0,0.9946640824132301
84199,45,80,0,1.0
23240,45,80,0,0.9884525298225756
23307,45,80,0,0.9868768295173854
22371,45,80,0,0.9857862950694527
90054,45,80,0,0.9576364134690069
22070,45,80,0,0.9945032005906957
21801,45,80,0,0.9959135181296479
23000,45,80,0,0.9980401551010463
23184,45,80,0,0.9877543343922967
21115,45,80,0,0.9834435594980341
21277,45,80,0,0.9700135743785321
21529,45,80,0,0.9923995389920728
90003E,45,80,0,0.9654628057810296
84251F,45,80,0,0.9997545150105802
20836,45,80,0,0.9486392624393197
84595E,45,80,0,0.9960653505575173
37489A,45,80,0,0.9658541436048742
23147,45,80,0,1.0
21274,45,80,0,0.9868759473508968
82482,45,80,0,0.9957112232707153
21918,45,80,0,0.9816843190890875
23077,45,80,0,0.9726938798367564
21085,45,80,0,1.0
84313A,45,80,0,0.9578275793935991
23133,45,80,0,0.9685014509957366
47505,45,80,0,1.0
23174,45,80,0,0.9877114399623153
21282,45,80,0,1.0
21931,45,80,0,0.9892147746953528
22365,45,80,0,0.9519694796333592
82582,45,80,0,0.9800597713660929
21519,45,80,0,0.9907850496870783
84884A,45,80,0,0.9725107843034502
21672,45,80,0,0.9853693602126615
21259,45,80,0,0.9840035965512259
20724,45,80,0,0.9905669683728205
90023,45,80,0,0.9923422868941274
20725,45,80,0,0.9933118756857218
22286,45,80,0,1.0
23224,45,80,0,0.9933295348470612
90162D,45,80,0,0.9837127761445231
85064,45,80,0,0.9837572289593932
22077,45,80,0,0.9895584642890015
35637C,45,80,0,0.9980666418571882
23047,45,80,0,1.0
22120,45,80,0,0.9909260912322256
20727,45,80,0,0.9917021193036948
21578,45,80,0,0.9859598226122536
23231,45,80,0,0.9802956153411506
22993,45,80,0,0.9911423436517305
90042C,45,80,0,0.9867340437223853
77101A,45,80,0,0.9356462059998629
23109,45,80,0,0.9884660053789548
84970S,45,80,0,0.9923127585418492
20977,45,80,0,0.9866861201532553
22027,45,80,0,0.9818427440302231
21756,45,80,0,0.9870960150065625
22028,45,80,0,0.9857073206929623
20671,45,80,0,0.969563224710174
20975,45,80,0,0.9832742987409653
22297,45,80,0,0.9855318891719741
21652,45,80,0,0.9878010411541832
90003C,45,80,0,0.976259310145873
22902,45,80,0,0.9743696821389591
22846,45,80,0,0.9917117124202273
44234,45,80,0,0.8229114605911485
22554,45,80,0,0.9791647558229384
20663,45,80,0,0.9660374855882234
21768,45,80,0,0.9411304540272752
22157,45,80,0,0.9876473111036715
22107,45,80,0,0.9883005548723798
90123A,45,80,0,0.985363744631077
23245,45,80,0,0.9944908429987079
20762,45,80,0,1.0
23145,45,80,0,0.9903874349041702
90194,45,100,0,0.962281361575841
23204,45,100,0,0.9905139439322422
21930,45,100,0,0.9828204230549556
84564,45,100,0,1.0
22894,45,100,0,0.9939393624478177
20692,45,100,0,0.9326740588845663
90035A,45,100,0,0.9863945532452328
51008,45,100,0,0.9773459412223519
84510F,45,100,0,1.0
23192,45,100,0,0.9933135729921445
37506,45,100,0,1.0
22597,45,100,0,0.9882417487608778
90182C,45,100,0,1.0
84711A,45,100,0,0.9462571823727483
84874B,45,100,0,0.9735901328086832
85162C,45,100,0,1.0
90014C,45,100,0,0.9388982431993127
21824,45,100,0,0.9837232492635128
84816,45,100,0,0.9706975399268172
90064B,45,100,0,0.9570143837443437
22274,45,100,0,0.9818419233231852
47568,45,100,0,0.9810971550915432
21651,45,100,0,0.9907208718487981
35265,45,100,0,0.9686985732496813
90124A,45,100,0,0.9396012161086305
90065B,45,100,0,1.0
90011A,45,100,0,0.9074192231368992
90024D,45,100,0,0.9040705598549981
47590B,45,100,0,0.9890366615916821
22361,45,100,0,0.9889764700237496
23322,45,100,0,0.963577727315817
23201,45,100,0,0.9930241124317912
84906,45,100,0,0.9824617728133712
84563B,45,100,0,0.9873263256178648
85135C,45,100,0,0.9720507746029193
21471,45,100,0,0.982482638129313
85015,45,100,0,0.9766254221813657
22745,45,100,0,0.9866140154516307
20894,45,100,0,0.9920939842059233
90016B,45,100,0,0.9452435509512714
16156L,45,100,0,0.9551401196015307
79323S,45,100,0,1.0
85099B,45,100,0,0.981763018729706
22487,45,100,0,0.9919853402334209
22349,45,100,0,0.9967880781263988
84199,45,100,0,1.0
23240,45,100,0,0.9862422524035688
23307,45,100,0,0.9939360505660717
22371,45,100,0,0.9844006671859153
90054,45,100,0,0.9431894762868089
22070,45,100,0,0.9708243523854608
21801,45,100,0,0.9859608820211189
23000,45,100,0,0.9873150169487588
23184,45,100,0,0.9919379131452578
21115,45,100,0,0.9877177108598695
21277,45,100,0,0.9619096527187003
21529,45,100,0,0.9822112285176782
90003E,45,100,0,0.9418793602359065
84251F,45,100,0,0.9985817445540637
20836,45,100,0,0.9727493455414116
84595E,45,100,0,0.9003848945589331
37489A,45,100,0,0.9638357660969278
23147,45,100,0,0.989267148343886
21274,45,100,0,0.9940018210440361
82482,45,100,0,0.9841850653689639
21918,45,100,0,0.9891731344352943
23077,45,100,0,0.9906321648666219
21085,45,100,0,1.0
84313A,45,100,0,0.9584507440604139
23133,45,100,0,0.9455845751324835
47505,45,100,0,1.0
23174,45,100,0,0.9909186809580082
21282,45,100,0,1.0
21931,45,100,0,0.9921013498941207
22365,45,100,0,0.9836579307878863
82582,45,100,0,0.9845655545088366
21519,45,100,0,0.9908324055124964
84884A,45,100,0,0.9584070396793418
21672,45,100,0,0.9910426940802168
21259,45,100,0,0.9925721222164738
20724,45,100,0,0.9823685431828554
90023,45,100,0,0.9889417018344855
20725,45,100,0,0.9884368548292509
22286,45,100,0,1.0
23224,45,100,0,0.9962814359660979
90162D,45,100,0,0.9823518606407767
85064,45,100,0,0.996057741507096
22077,45,100,0,0.9869985568643836
35637C,45,100,0,0.9981517626250521
23047,45,100,0,0.9715928599701631
22120,45,100,0,0.9906239104949889
20727,45,100,0,0.9870186629687057
21578,45,100,0,0.9882520213701534
23231,45,100,0,0.9870056569095189
22993,45,100,0,0.9927396138588278
90042C,45,100,0,0.8478031381107873
77101A,45,100,0,0.9612799430642974
23109,45,100,0,0.998787522977111
84970S,45,100,0,0.9908673226319528
20977,45,100,0,0.9922365186102433
22027,45,100,0,0.9887586248064878
21756,45,100,0,0.9867390834339763
22028,45,100,0,0.9867495990913957
20671,45,100,0,0.9965691405487976
20975,45,100,0,0.9897259302991702
22297,45,100,0,0.9813571951081363
21652,45,100,0,0.9720531048714589
90003C,45,100,0,0.9591199477105735
22902,45,100,0,0.9961838252211588
22846,45,100,0,0.9936099625024171
44234,45,100,0,0.838146683021283
22554,45,100,0,0.9941879650713998
20663,45,100,0,0.999213796077295
21768,45,100,0,1.0
22157,45,100,0,0.9597214663252391
22107,45,100,0,0.989881766033642
90123A,45,100,0,0.9864307290105405
23245,45,100,0,0.9820726870531212
20762,45,100,0,1.0
23145,45,100,0,0.9808167390297373
90194,45,120,0,0.9441079794537561
23204,45,120,0,0.9914202225715069
21930,45,120,0,0.988312275230722
84564,45,120,0,1.0
22894,45,120,0,0.993051956227108
20692,45,120,0,0.9196566539209249
90035A,45,120,0,0.9492785282725711
51008,45,120,0,0.992312023449653
84510F,45,120,0,0.9996782631648272
23192,45,120,0,0.9838798294904099
37506,45,120,0,0.9560804266213854
22597,45,120,0,0.9937246303938294
90182C,45,120,0,0.9991850659523086
84711A,45,120,0,0.9714520057309937
84874B,45,120,0,0.9853562254632349
85162C,45,120,0,1.0
90014C,45,120,0,0.9700635280904688
21824,45,120,0,0.9733964525681412
84816,45,120,0,0.9336159940360943
90064B,45,120,0,0.9385943747172275
22274,45,120,0,0.9925795434182582
47568,45,120,0,0.9907663654815195
21651,45,120,0,0.9858517490345315
35265,45,120,0,0.9060524902022178
90124A,45,120,0,0.9820385062607163
90065B,45,120,0,1.0
90011A,45,120,0,0.8998909540692777
90024D,45,120,0,0.8770889344637233
47590B,45,120,0,0.987404984164422
22361,45,120,0,0.9767597830843509
23322,45,120,0,0.9924126132100654
23201,45,120,0,0.9755433019209581
84906,45,120,0,0.9887041980391319
84563B,45,120,0,0.9892557638538105
85135C,45,120,0,0.9975251151879649
21471,45,120,0,0.9856471275815818
85015,45,120,0,0.9850897936514685
22745,45,120,0,0.9869270715650676
20894,45,120,0,0.9745292617222707
90016B,45,120,0,0.9226258623187426
16156L,45,120,0,0.963861439314964
79323S,45,120,0,1.0
85099B,45,120,0,0.9877069638278126
22487,45,120,0,0.994492870609103
22349,45,120,0,0.9966467655895263
84199,45,120,0,1.0
23240,45,120,0,0.9892225797121932
23307,45,120,0,0.9823162736186923
22371,45,120,0,0.9943231312520521
90054,45,120,0,0.9953791916322215
22070,45,120,0,0.978778104067113
21801,45,120,0,0.9950632255070836
23000,45,120,0,0.997116486084503
23184,45,120,0,0.9844249842624851
21115,45,120,0,0.9841592153799554
21277,45,120,0,0.9404276757444178
21529,45,120,0,0.9716790900485303
90003E,45,120,0,0.9960442587930708
84251F,45,120,0,0.976378217486322
20836,45,120,0,0.9733688404527792
84595E,45,120,0,0.9645676955993945
37489A,45,120,0,0.9937972057482134
23147,45,120,0,0.9856604876512566
21274,45,120,0,0.9966967094877034
82482,45,120,0,0.9949309232285188
21918,45,120,0,0.9799288289764237
23077,45,120,0,0.9980753763920808
21085,45,120,0,1.0
84313A,45,120,0,0.9647362336629545
23133,45,120,0,0.9271306662639982
47505,45,120,0,1.0
23174,45,120,0,0.994279642375768
21282,45,120,0,1.0
21931,45,120,0,0.9891786249078104
22365,45,120,0,0.9966674740672853
82582,45,120,0,0.9922632074021905
21519,45,120,0,0.9831955412708802
84884A,45,120,0,0.9943089969491239
21672,45,120,0,0.9865650834811406
21259,45,120,0,0.9944302022379908
20724,45,120,0,0.9903654398243222
90023,45,120,0,0.9643489687013976
20725,45,120,0,0.9935564314631551
22286,45,120,0,1.0
23224,45,120,0,0.9791717782816572
90162D,45,120,0,0.9342401422561437
85064,45,120,0,0.9991072787924458
22077,45,120,0,0.9916771506292942
35637C,45,120,0,0.8690594971014898
23047,45,120,0,0.9432699666560033
22120,45,120,0,0.9874791844742388
20727,45,120,0,0.9828129105678244
21578,45,120,0,0.9823210520783363
23231,45,120,0,0.993732850015011
22993,45,120,0,0.9843712121881
90042C,45,120,0,0.9590126560062465
77101A,45,120,0,0.9702756105399809
23109,45,120,0,0.9855553549631368
84970S,45,120,0,0.9947293591688425
20977,45,120,0,0.9791687300319509
22027,45,120,0,0.9957407883632327
21756,45,120,0,0.9899192816727411
22028,45,120,0,0.9926850958082832
20671,45,120,0,0.9888437312416611
20975,45,120,0,0.9866565418850878
22297,45,120,0,0.9894658190299861
21652,45,120,0,0.987133791896553
90003C,45,120,0,0.9588759371529302
22902,45,120,0,0.9859206016885538
22846,45,120,0,0.9867055800078952
44234,45,120,0,0.9957397704424698
22554,45,120,0,0.9910356714256026
20663,45,120,0,0.9805140459562152
21768,45,120,0,0.9411896833071164
22157,45,120,0,0.991345339940144
22107,45,120,0,0.9969267986828008
90123A,45,120,0,0.991956612393682
23245,45,120,0,0.9980562320362556
20762,45,120,0,1.0
23145,45,120,0,0.972387051461599
90194,60,15,45,0.5769230769230769
23204,60,15,45,0.6611210492098759
21930,60,15,45,0.7015054032011807
84564,60,15,45,1.0
22894,60,15,45,0.5552934695403342
20692,60,15,45,0.7431437159768204
90035A,60,15,45,0.9696887686062247
51008,60,15,45,0.684229222210992
84510F,60,15,45,0.3157894736842105
23192,60,15,45,0.5992270059945145
37506,60,15,45,0.8764739996133769
22597,60,15,45,0.5219616431446195
90182C,60,15,45,0.7342934467427025
84711A,60,15,45,0.7389264772214704
84874B,60,15,45,0.4632455501197045
85162C,60,15,45,0.6726593208325273
90014C,60,15,45,0.6842105263157895
21824,60,15,45,0.39656688697643805
84816,60,15,45,0.8260869565217391
90064B,60,15,45,0.6100705077985898
22274,60,15,45,0.7768689505840584
47568,60,15,45,1.0
21651,60,15,45,0.6982307244293899
35265,60,15,45,0.5833494426187255
90124A,60,15,45,1.0
90065B,60,15,45,1.0
90011A,60,15,45,0.726319350473613
90024D,60,15,45,0.696041948579161
47590B,60,15,45,0.713028795310634
22361,60,15,45,0.8054148734938245
23322,60,15,45,0.5366106460392619
23201,60,15,45,0.5725390537409373
84906,60,15,45,0.5543527289129454
84563B,60,15,45,0.4868440835964517
85135C,60,15,45,0.6114801601946391
21471,60,15,45,0.7792687573078287
85015,60,15,45,0.7391486725322016
22745,60,15,45,0.6572164258939922
20894,60,15,45,0.5
90016B,60,15,45,0.6071428571428572
16156L,60,15,45,0.8144210322830081
79323S,60,15,45,1.0
85099B,60,15,45,0.6724713537498956
22487,60,15,45,0.8087505638249888
22349,60,15,45,0.5054815136325083
84199,60,15,45,1.0
23240,60,15,45,0.6847352506292319
23307,60,15,45,0.6216967371457718
22371,60,15,45,0.6377768044234874
90054,60,15,45,0.7093369418132611
22070,60,15,45,0.44069108964771664
21801,60,15,45,0.6456583104137936
23000,60,15,45,0.5761358966513597
23184,60,15,45,0.68014014857111
21115,60,15,45,0.6873833405409933
21277,60,15,45,0.6666666666666667
21529,60,15,45,0.10769230769230764
90003E,60,15,45,0.8518518518518519
84251F,60,15,45,1.0
20836,60,15,45,0.5753936523557632
84595E,60,15,45,1.0
37489A,60,15,45,0.7619047619047619
23147,60,15,45,0.6529411764705882
21274,60,15,45,0.9954824607057354
82482,60,15,45,0.6456153786750165
21918,60,15,45,0.7017752913376285
23077,60,15,45,0.5212008806388724
21085,60,15,45,1.0
84313A,60,15,45,0.42105263157894735
23133,60,15,45,0.3575821338713753
47505,60,15,45,1.0
23174,60,15,45,0.5056962369910801
21282,60,15,45,1.0
21931,60,15,45,0.7158359064843405
22365,60,15,45,0.6745471712615319
82582,60,15,45,0.6591118472038633
21519,60,15,45,0.7132371183451041
84884A,60,15,45,0.7653597849218792
21672,60,15,45,0.7020494542214302
21259,60,15,45,0.6933143476611348
20724,60,15,45,0.6603529468486241
90023,60,15,45,0.7127728422662822
20725,60,15,45,0.672372101109282
22286,60,15,45,1.0
23224,60,15,45,0.39026957251981176
90162D,60,15,45,0.7931664411366712
85064,60,15,45,0.4354492394476417
22077,60,15,45,0.7173556971365828
35637C,60,15,45,0.7802970702080121
23047,60,15,45,0.6913583127245579
22120,60,15,45,0.7603094544907806
20727,60,15,45,0.6893561206209095
21578,60,15,45,0.5408718333587854
23231,60,15,45,0.6840731070496083
22993,60,15,45,0.5842700516668717
90042C,60,15,45,0.8987341772151899
77101A,60,15,45,0.5748111575376538
23109,60,15,45,0.44357701656785986
84970S,60,15,45,0.7312843646984055
20977,60,15,45,0.6106045254981425
22027,60,15,45,0.6978936988080318
21756,60,15,45,0.7101785442179884
22028,60,15,45,0.7193897554165649
20671,60,15,45,0.6490434874897186
20975,60,15,45,0.6982635084525781
22297,60,15,45,0.7168329281498963
21652,60,15,45,0.41433397896822244
90003C,60,15,45,0.610772816117877
22902,60,15,45,0.6188443693957717
22846,60,15,45,0.6394399066511085
44234,60,15,45,0.8756682775952058
22554,60,15,45,0.6750902527075813
20663,60,15,45,0.5181992337164751
21768,60,15,45,0.6144569014751204
22157,60,15,45,0.5510132546423855
22107,60,15,45,0.6337516248523198
90123A,60,15,45,0.7241379310344828
23245,60,15,45,0.6134073165378943
20762,60,15,45,1.0
23145,60,15,45,0.6761036468330133
90194,60,30,30,0.8739159189330638
23204,60,30,30,0.805140169742838
21930,60,30,30,0.779915163552268
84564,60,30,30,1.0
22894,60,30,30,0.6053742449845991
20692,60,30,30,1.0
90035A,60,30,30,1.0
51008,60,30,30,0.7482103424872365
84510F,60,30,30,0.5263157894736843
23192,60,30,30,0.785031427715989
37506,60,30,30,0.960332473020321
22597,60,30,30,0.7592439099376138
90182C,60,30,30,0.8030280529384302
84711A,60,30,30,0.88340099233198
84874B,60,30,30,0.6654818939252396
85162C,60,30,30,1.0
90014C,60,30,30,0.7605583647888327
21824,60,30,30,0.4179171296378946
84816,60,30,30,0.8340620871055109
90064B,60,30,30,0.8319208033615839
22274,60,30,30,0.8723942951713596
47568,60,30,30,0.8638747695691643
21651,60,30,30,1.0
35265,60,30,30,0.83729621753979
90124A,60,30,30,1.0
90065B,60,30,30,1.0
90011A,60,30,30,0.8219440685611187
90024D,60,30,30,0.8580637638540058
47590B,60,30,30,0.8520761459809092
22361,60,30,30,0.8748496019478287
